order_id,order_date,region,variant,converted,revenue,session_duration_sec,bounced
O010316,2025-05-27,West,control,0,0.0,370,0
O010317,2025-05-27,North,treatment,0,0.0,257,0
O010318,2025-05-27,South,control,0,0.0,310,1
O010319,2025-05-27,West,control,0,0.0,326,1
O010320,2025-05-27,South,control,0,0.0,276,1
O010321,2025-05-27,West,treatment,0,0.0,329,1
O010322,2025-05-27,North,control,0,0.0,300,1
O010323,2025-05-27,North,control,0,0.0,307,0
O010324,2025-05-27,North,treatment,1,27.49,309,0
O010325,2025-05-27,North,treatment,0,0.0,248,1
O010326,2025-05-27,South,control,0,0.0,248,0
O010327,2025-05-27,North,treatment,0,0.0,179,0
O010328,2025-05-27,South,control,0,0.0,309,1
O010329,2025-05-27,North,control,0,0.0,324,0
O010330,2025-05-27,South,control,0,0.0,312,1
O010331,2025-05-27,North,treatment,1,40.15,235,1
O010332,2025-05-27,North,control,0,0.0,343,0
O010333,2025-05-27,North,treatment,0,0.0,277,1
O010334,2025-05-27,South,treatment,0,0.0,205,1
O010335,2025-05-27,West,treatment,0,0.0,264,0
O010336,2025-05-27,South,treatment,0,0.0,221,0
O010337,2025-05-27,West,treatment,0,0.0,245,1
O010338,2025-05-27,North,control,0,0.0,346,0
O010339,2025-05-27,North,control,0,0.0,302,0
O010340,2025-05-27,North,treatment,0,0.0,241,1
O010341,2025-05-27,North,treatment,0,0.0,270,0
O010342,2025-05-27,North,control,0,0.0,282,0
O010343,2025-05-27,North,treatment,0,0.0,238,0
O010344,2025-05-27,North,treatment,0,0.0,253,1
O010345,2025-05-27,North,control,0,0.0,306,1
O010346,2025-05-27,West,treatment,0,0.0,292,1
O010347,2025-05-27,West,treatment,0,0.0,241,1
O010348,2025-05-27,West,control,0,0.0,259,1
O010349,2025-05-27,North,treatment,0,0.0,277,1
O010350,2025-05-27,North,treatment,0,0.0,212,0
O010351,2025-05-27,South,control,0,0.0,278,0
O010352,2025-05-27,North,control,0,0.0,280,1
O010353,2025-05-27,West,control,0,0.0,307,0
O010354,2025-05-27,North,control,1,55.62,285,0
O010355,2025-05-27,South,control,0,0.0,279,1
O010356,2025-05-27,West,treatment,0,0.0,258,0
O010357,2025-05-27,North,control,0,0.0,319,1
O010358,2025-05-27,North,control,0,0.0,254,0
O010359,2025-05-27,North,treatment,0,0.0,256,1
O010360,2025-05-27,West,control,0,0.0,273,0
O010361,2025-05-27,West,treatment,0,0.0,241,0
O010362,2025-05-27,South,treatment,0,0.0,241,0
O010363,2025-05-27,North,treatment,0,0.0,275,1
O010364,2025-05-27,North,control,0,0.0,287,1
O010365,2025-05-27,North,treatment,0,0.0,301,0
O010366,2025-05-27,South,treatment,0,0.0,195,0
O010367,2025-05-27,North,treatment,0,0.0,286,0
O010368,2025-05-27,North,treatment,0,0.0,250,1
O010369,2025-05-27,West,treatment,0,0.0,225,0
O010370,2025-05-27,West,control,0,0.0,314,1
O010371,2025-05-27,South,control,0,0.0,333,1
O010372,2025-05-27,North,control,0,0.0,297,1
O010373,2025-05-27,West,control,0,0.0,334,1
O010374,2025-05-27,North,treatment,0,0.0,293,1
O010375,2025-05-27,North,treatment,0,0.0,246,1
O010376,2025-05-27,North,control,1,5.14,278,0
O010377,2025-05-27,South,control,0,0.0,316,0
O010378,2025-05-27,North,control,0,0.0,308,0
O010379,2025-05-27,North,treatment,0,0.0,252,1
O010380,2025-05-27,North,treatment,0,0.0,255,1
O010381,2025-05-27,North,treatment,1,86.15,214,1
O010382,2025-05-27,North,treatment,0,0.0,227,0
O010383,2025-05-27,North,control,0,0.0,258,1
O010384,2025-05-27,West,control,1,12.96,278,0
O010385,2025-05-27,South,control,0,0.0,330,0
O010386,2025-05-27,North,treatment,0,0.0,242,1
O010387,2025-05-27,North,control,1,16.44,298,0
O010388,2025-05-27,North,treatment,0,0.0,269,0
O010389,2025-05-27,West,treatment,0,0.0,243,0
O010390,2025-05-27,North,control,0,0.0,295,0
O010391,2025-05-27,West,control,0,0.0,293,1
O010392,2025-05-27,North,control,1,11.71,254,1
O010393,2025-05-27,North,treatment,1,29.03,221,1
O010394,2025-05-27,North,control,1,27.57,294,0
O010395,2025-05-27,West,control,0,0.0,299,0
O010396,2025-05-27,North,control,0,0.0,323,1
O010397,2025-05-27,North,control,0,0.0,323,1
O010398,2025-05-27,North,control,0,0.0,287,1
O010399,2025-05-27,South,control,0,0.0,258,1
O010400,2025-05-27,South,control,0,0.0,303,0
O010401,2025-06-26,North,treatment,0,0.0,224,1
O010402,2025-06-26,West,control,0,0.0,313,1
O010403,2025-06-26,North,treatment,0,0.0,271,1
O010404,2025-06-26,West,control,0,0.0,341,0
O010405,2025-06-26,West,control,0,0.0,306,0
O010406,2025-06-26,South,treatment,0,0.0,219,0
O010407,2025-06-26,West,control,1,7.89,319,0
O010408,2025-06-26,West,control,0,0.0,257,0
O010409,2025-06-26,North,control,0,0.0,279,0
O010410,2025-06-26,South,control,1,4.24,254,0
O010411,2025-06-26,North,control,0,0.0,282,1
O010412,2025-06-26,South,treatment,0,0.0,336,0
O010413,2025-06-26,North,treatment,1,36.66,224,0
O010414,2025-06-26,North,treatment,1,36.16,317,1
O010415,2025-06-26,North,control,0,0.0,254,1
O010416,2025-06-26,North,control,0,0.0,268,0
O010417,2025-06-26,North,treatment,0,0.0,281,0
O010418,2025-06-26,West,control,0,0.0,305,0
O010419,2025-06-26,West,treatment,0,0.0,268,0
O010420,2025-06-26,North,treatment,0,0.0,218,1
O010421,2025-06-26,South,treatment,0,0.0,208,1
O010422,2025-06-26,South,control,0,0.0,339,1
O010423,2025-06-26,South,control,0,0.0,321,1
O010424,2025-06-26,South,control,0,0.0,303,0
O010425,2025-06-26,North,treatment,1,25.97,238,1
O010426,2025-06-26,North,control,0,0.0,305,0
O010427,2025-06-26,North,treatment,1,7.1,243,1
O010428,2025-06-26,South,control,0,0.0,271,1
O010429,2025-06-26,North,control,0,0.0,310,0
O010430,2025-06-26,South,control,0,0.0,236,1
O010431,2025-06-26,North,control,1,14.52,273,0
O010432,2025-06-26,West,control,0,0.0,299,0
O010433,2025-06-26,North,treatment,1,19.44,243,0
O010434,2025-06-26,North,treatment,0,0.0,262,1
O010435,2025-06-26,North,control,0,0.0,247,0
O010436,2025-06-26,North,control,1,19.03,332,0
O010437,2025-06-26,North,control,0,0.0,261,0
O010438,2025-06-26,North,treatment,0,0.0,236,1
O010439,2025-06-26,West,control,1,13.88,332,0
O010440,2025-06-26,North,control,0,0.0,292,1
O010441,2025-06-26,North,treatment,0,0.0,254,1
O010442,2025-06-26,South,control,0,0.0,320,0
O010443,2025-06-26,North,control,0,0.0,260,1
O010444,2025-06-26,North,treatment,0,0.0,255,1
O010445,2025-06-26,North,treatment,0,0.0,213,0
O010446,2025-06-26,North,treatment,0,0.0,265,1
O010447,2025-06-26,North,control,0,0.0,262,1
O010448,2025-06-26,North,treatment,0,0.0,243,1
O010449,2025-06-26,West,treatment,0,0.0,253,1
O010450,2025-06-26,South,treatment,0,0.0,273,0
O010451,2025-06-26,North,control,0,0.0,340,1
O010452,2025-06-26,North,treatment,1,47.68,246,0
O010453,2025-06-26,North,control,0,0.0,308,1
O010454,2025-06-26,West,control,0,0.0,306,0
O010455,2025-06-26,West,control,0,0.0,321,0
O010456,2025-06-26,North,treatment,0,0.0,285,1
O010457,2025-06-26,West,control,0,0.0,274,1
O010458,2025-06-26,North,treatment,0,0.0,258,0
O010459,2025-06-26,North,treatment,0,0.0,241,0
O010460,2025-06-26,West,control,0,0.0,298,0
O010461,2025-06-26,South,control,0,0.0,233,1
O010462,2025-06-26,West,treatment,0,0.0,272,1
O010463,2025-06-26,North,treatment,0,0.0,276,1
O010464,2025-06-26,West,control,0,0.0,334,0
O010465,2025-06-26,West,control,0,0.0,337,0
O010466,2025-06-26,West,control,0,0.0,313,1
O010467,2025-06-26,West,treatment,1,137.25,279,1
O010468,2025-06-26,North,treatment,0,0.0,277,1
O010469,2025-06-26,West,control,0,0.0,293,0
O010470,2025-06-26,North,treatment,0,0.0,197,1
O010471,2025-06-26,North,treatment,0,0.0,218,0
O010472,2025-06-26,North,treatment,0,0.0,238,0
O010473,2025-06-26,North,treatment,0,0.0,231,1
O010474,2025-06-26,West,control,0,0.0,338,0
O010475,2025-06-26,North,treatment,0,0.0,224,0
O010476,2025-06-26,North,control,0,0.0,255,1
O010477,2025-06-26,North,control,0,0.0,306,1
O010478,2025-06-26,South,control,0,0.0,345,1
O010479,2025-06-26,West,control,1,14.99,268,0
O010480,2025-06-26,North,treatment,0,0.0,261,1
O010481,2025-06-26,North,treatment,0,0.0,263,0
O010482,2025-06-26,North,treatment,0,0.0,216,0
O010483,2025-06-26,West,treatment,0,0.0,255,1
O010484,2025-06-26,North,treatment,0,0.0,229,0
O010485,2025-06-26,North,control,0,0.0,273,0
O010486,2025-06-26,South,control,0,0.0,308,1
O010487,2025-06-26,West,treatment,0,0.0,285,0
O010488,2025-06-26,South,control,0,0.0,301,1
O010489,2025-06-26,South,treatment,0,0.0,273,0
O010490,2025-06-26,West,treatment,1,78.39,280,0
O010491,2025-06-26,North,control,0,0.0,265,0
O010492,2025-06-26,North,treatment,0,0.0,216,0
O010493,2025-06-26,South,treatment,0,0.0,227,0
O010494,2025-06-26,South,treatment,0,0.0,262,0
O010495,2025-06-26,North,treatment,1,40.64,185,1
O010496,2025-06-26,South,treatment,0,0.0,291,0
O010497,2025-06-26,North,treatment,0,0.0,262,0
O010498,2025-06-26,North,treatment,0,0.0,258,0
O010499,2025-06-26,North,control,0,0.0,303,1
O010500,2025-06-26,South,control,0,0.0,265,1
O010501,2025-06-26,North,treatment,0,0.0,231,1
O010502,2025-06-26,South,treatment,0,0.0,255,0
O010503,2025-06-26,West,control,0,0.0,302,0
O010504,2025-06-26,North,control,0,0.0,244,0
O010505,2025-06-26,North,treatment,1,49.52,300,1
O010506,2025-06-26,North,treatment,0,0.0,254,1
O010507,2025-06-26,South,treatment,0,0.0,291,0
O010508,2025-06-26,North,treatment,0,0.0,229,0
O010509,2025-06-26,South,control,0,0.0,245,0
O010510,2025-06-26,North,treatment,0,0.0,260,1
O010511,2025-06-26,North,control,1,55.04,336,0
O010512,2025-06-26,North,treatment,0,0.0,302,0
O010513,2025-06-26,North,treatment,0,0.0,270,0
O010514,2025-06-26,North,treatment,0,0.0,240,0
O010515,2025-06-26,North,treatment,0,0.0,263,0
O010516,2025-06-26,West,control,0,0.0,263,0
O010517,2025-06-26,North,control,0,0.0,298,1
O010518,2025-06-26,North,treatment,0,0.0,306,0
O010519,2025-06-26,South,control,1,21.01,318,0
O010520,2025-06-26,North,treatment,0,0.0,216,1
O010521,2025-06-26,North,treatment,0,0.0,278,0
O010522,2025-06-26,North,treatment,0,0.0,240,1
O010523,2025-06-26,South,control,1,21.11,308,1
O010524,2025-06-26,North,control,0,0.0,317,0
O010525,2025-06-26,North,treatment,0,0.0,233,1
O010526,2025-06-26,North,treatment,0,0.0,266,1
O010527,2025-06-26,West,control,0,0.0,293,0
O010528,2025-06-26,West,treatment,0,0.0,242,1
O010529,2025-06-26,West,control,0,0.0,332,1
O010530,2025-06-26,North,treatment,0,0.0,269,1
O010531,2025-06-26,West,treatment,0,0.0,280,0
O010532,2025-06-26,North,treatment,1,94.95,259,1
O010533,2025-06-26,South,control,0,0.0,290,1
O010534,2025-06-26,South,control,0,0.0,322,0
O010535,2025-06-26,West,control,0,0.0,289,0
O010536,2025-06-26,South,control,1,18.07,270,0
O010537,2025-06-26,North,control,1,5.91,349,1
O010538,2025-06-26,West,treatment,1,0.87,246,1
O010539,2025-06-26,South,control,0,0.0,257,0
O010540,2025-06-26,North,treatment,1,55.08,234,1
O010541,2025-06-26,North,control,1,40.62,306,0
O010542,2025-06-26,South,control,0,0.0,311,0
O010543,2025-06-26,North,control,0,0.0,260,0
O010544,2025-06-26,North,treatment,0,0.0,227,1
O010545,2025-06-26,West,control,0,0.0,281,0
O010546,2025-06-26,North,control,1,24.73,299,0
O010547,2025-06-26,North,control,1,63.23,342,0
O010548,2025-06-26,West,control,0,0.0,310,1
O010549,2025-06-26,West,treatment,0,0.0,267,0
O010550,2025-06-26,North,treatment,0,0.0,263,1
O010551,2025-06-26,West,control,0,0.0,357,0
O010552,2025-06-26,North,treatment,0,0.0,254,0
O010553,2025-06-26,North,treatment,0,0.0,207,0
O010554,2025-06-26,South,control,0,0.0,317,1
O010555,2025-06-26,West,treatment,0,0.0,213,0
O010556,2025-06-26,South,control,0,0.0,273,0
O010557,2025-06-26,North,treatment,0,0.0,233,1
O010558,2025-06-26,North,treatment,0,0.0,251,1
O010559,2025-06-26,South,treatment,1,15.66,277,0
O010560,2025-06-26,South,treatment,0,0.0,308,0
O010561,2025-06-26,North,treatment,1,9.28,219,0
O010562,2025-06-26,North,treatment,0,0.0,288,0
O010563,2025-06-26,North,treatment,0,0.0,246,1
O010564,2025-06-26,West,control,0,0.0,291,1
O010565,2025-06-26,South,treatment,0,0.0,271,1
O010566,2025-06-26,South,control,0,0.0,284,1
O010567,2025-06-26,North,control,0,0.0,322,1
O010568,2025-06-26,North,treatment,0,0.0,237,0
O010569,2025-06-26,North,treatment,0,0.0,206,1
O010570,2025-06-26,North,treatment,0,0.0,245,1
O010571,2025-06-26,North,control,0,0.0,275,0
O010572,2025-06-26,North,control,0,0.0,311,0
O010573,2025-06-26,North,treatment,1,4.53,256,0
O010574,2025-06-26,North,control,0,0.0,271,0
O010575,2025-06-26,South,treatment,0,0.0,287,1
O010576,2025-06-26,North,control,1,52.61,304,0
O010577,2025-06-26,West,control,0,0.0,328,0
O010578,2025-06-26,North,treatment,0,0.0,238,1
O010579,2025-06-26,North,control,0,0.0,266,1
O010580,2025-06-26,North,control,0,0.0,259,1
O010581,2025-06-26,West,control,0,0.0,291,1
O010582,2025-06-26,South,control,0,0.0,292,0
O010583,2025-06-26,West,control,0,0.0,333,0
O010584,2025-06-26,West,treatment,0,0.0,258,1
O010585,2025-06-26,West,control,0,0.0,289,1
O010586,2025-06-26,North,control,0,0.0,336,0
O010587,2025-06-26,North,treatment,0,0.0,222,0
O010588,2025-06-26,West,control,1,46.83,282,0
O010589,2025-06-26,North,control,0,0.0,328,0
O010590,2025-06-26,South,control,0,0.0,284,0
O010591,2025-06-26,South,control,0,0.0,342,1
O010592,2025-06-26,North,control,0,0.0,345,0
O010593,2025-06-26,South,control,0,0.0,337,0
O010594,2025-06-26,South,control,1,12.18,288,0
O010595,2025-06-26,West,control,0,0.0,317,1
O010596,2025-06-26,North,treatment,1,27.77,226,1
O010597,2025-06-26,North,control,0,0.0,261,1
O010598,2025-06-26,North,control,0,0.0,308,0
O010599,2025-06-26,West,control,0,0.0,298,1
O010600,2025-06-26,South,control,0,0.0,297,0
O010601,2025-06-26,South,control,0,0.0,278,0
O010602,2025-06-26,West,treatment,0,0.0,266,0
O010603,2025-06-26,West,control,0,0.0,283,1
O010604,2025-06-26,North,treatment,0,0.0,287,0
O010605,2025-06-26,West,treatment,0,0.0,250,1
O010606,2025-06-26,South,treatment,0,0.0,277,0
O010607,2025-06-26,West,control,0,0.0,301,0
O010608,2025-06-26,North,treatment,0,0.0,291,0
O010609,2025-06-26,West,treatment,0,0.0,202,0
O010610,2025-06-26,North,treatment,0,0.0,244,0
O010611,2025-06-26,North,control,0,0.0,313,1
O010612,2025-06-26,South,control,0,0.0,312,0
O010613,2025-06-26,North,treatment,0,0.0,253,1
O010614,2025-06-26,South,control,0,0.0,299,1
O010615,2025-06-26,North,treatment,0,0.0,200,1
O010616,2025-06-26,North,treatment,0,0.0,187,0
O010617,2025-06-26,North,control,0,0.0,270,0
O010618,2025-06-26,North,treatment,1,48.44,266,0
O010619,2025-06-26,South,treatment,0,0.0,270,1
O010620,2025-06-26,North,treatment,1,80.62,208,0
O010621,2025-06-26,North,treatment,1,3.89,301,1
O010622,2025-06-26,West,control,0,0.0,336,1
O010623,2025-06-26,North,treatment,1,27.71,278,1
O010624,2025-06-26,North,control,0,0.0,301,1
O010625,2025-06-26,South,treatment,0,0.0,225,0
O010626,2025-06-26,West,control,0,0.0,248,0
O010627,2025-06-26,North,treatment,0,0.0,276,0
O010628,2025-06-26,North,treatment,0,0.0,281,0
O010629,2025-06-26,West,treatment,0,0.0,292,1
O010630,2025-06-26,North,treatment,1,57.06,242,0
O010631,2025-06-26,North,control,0,0.0,259,0
O010632,2025-06-26,North,control,0,0.0,299,1
O010633,2025-06-26,North,control,0,0.0,284,0
O010634,2025-06-26,West,treatment,1,58.88,239,0
O010635,2025-06-26,West,control,0,0.0,265,0
O010636,2025-06-26,South,control,0,0.0,312,1
O010637,2025-06-26,North,control,0,0.0,308,0
O010638,2025-06-26,North,treatment,0,0.0,221,0
O010639,2025-06-26,West,control,0,0.0,286,1
O010640,2025-06-26,North,control,0,0.0,279,1
O010641,2025-06-26,South,treatment,0,0.0,265,1
O010642,2025-06-26,North,treatment,0,0.0,257,0
O010643,2025-06-26,North,control,0,0.0,251,0
O010644,2025-06-26,West,treatment,1,19.43,312,0
O010645,2025-06-26,North,control,0,0.0,248,1
O010646,2025-06-26,South,control,0,0.0,274,0
O010647,2025-06-26,North,treatment,0,0.0,279,1
O010648,2025-06-26,North,control,1,22.5,285,0
O010649,2025-06-26,North,control,1,11.24,277,0
O010650,2025-06-26,West,control,0,0.0,312,0
O010651,2025-06-26,North,control,0,0.0,267,1
O010652,2025-06-26,West,control,1,56.2,295,0
O010653,2025-06-26,West,treatment,0,0.0,292,0
O010654,2025-06-26,North,treatment,0,0.0,241,1
O010655,2025-06-26,North,treatment,0,0.0,231,0
O010656,2025-06-26,South,control,1,51.25,268,1
O010657,2025-06-26,North,control,1,54.21,338,1
O010658,2025-06-26,West,treatment,0,0.0,223,1
O010659,2025-06-26,South,control,0,0.0,260,1
O010660,2025-06-26,South,control,0,0.0,333,1
O010661,2025-06-26,West,control,0,0.0,289,0
O010662,2025-06-26,West,control,1,72.45,362,1
O010663,2025-06-26,North,treatment,0,0.0,184,1
O010664,2025-06-26,West,control,0,0.0,318,0
O010665,2025-06-26,South,control,1,34.04,331,0
O010666,2025-06-26,West,control,0,0.0,295,0
O010667,2025-06-26,West,treatment,0,0.0,243,0
O010668,2025-06-26,West,treatment,0,0.0,286,1
O010669,2025-06-26,North,control,0,0.0,313,0
O010670,2025-06-26,South,treatment,0,0.0,226,0
O010671,2025-06-26,North,treatment,1,19.94,282,1
O010672,2025-06-26,North,treatment,0,0.0,259,1
O010673,2025-06-26,North,control,0,0.0,280,0
O010674,2025-06-26,South,treatment,0,0.0,243,1
O010675,2025-06-26,West,control,1,36.43,309,0
O010676,2025-06-26,West,control,0,0.0,337,0
O010677,2025-06-26,South,control,0,0.0,353,1
O010678,2025-06-26,North,treatment,1,23.34,261,1
O010679,2025-06-26,West,treatment,1,20.48,260,1
O010680,2025-06-26,South,control,0,0.0,302,0
O010681,2025-06-26,South,treatment,0,0.0,248,1
O010682,2025-06-26,West,treatment,0,0.0,238,1
O010683,2025-06-26,North,treatment,0,0.0,263,0
O010684,2025-06-26,North,treatment,0,0.0,268,0
O010685,2025-06-26,North,control,1,26.49,307,1
O010686,2025-06-26,West,control,0,0.0,356,1
O010687,2025-06-26,South,treatment,0,0.0,263,0
O010688,2025-06-26,North,treatment,1,33.6,236,0
O010689,2025-06-26,West,control,0,0.0,327,0
O010690,2025-06-26,North,control,0,0.0,314,1
O010691,2025-06-26,North,treatment,0,0.0,259,0
O010692,2025-06-26,West,control,0,0.0,322,0
O010693,2025-06-26,West,control,0,0.0,281,0
O010694,2025-06-26,North,treatment,0,0.0,251,1
O010695,2025-06-26,West,control,0,0.0,282,0
O010696,2025-06-26,West,control,0,0.0,318,1
O010697,2025-06-26,South,control,0,0.0,350,0
O010698,2025-06-26,North,treatment,0,0.0,264,0
O010699,2025-06-26,North,control,1,15.33,275,1
O010700,2025-06-26,West,control,0,0.0,297,0
O010701,2025-06-26,South,control,0,0.0,291,0
O010702,2025-06-26,North,control,0,0.0,322,0
O010703,2025-06-26,South,control,0,0.0,306,1
O010704,2025-06-26,North,treatment,0,0.0,244,1
O010705,2025-06-26,North,treatment,0,0.0,262,0
O010706,2025-06-26,North,treatment,0,0.0,319,1
O010707,2025-06-26,West,control,0,0.0,285,0
O010708,2025-06-26,West,control,0,0.0,319,1
O010709,2025-06-26,North,control,0,0.0,268,0
O010710,2025-06-26,South,control,0,0.0,313,0
O010711,2025-06-26,South,control,0,0.0,298,1
O010712,2025-06-26,North,treatment,0,0.0,234,1
O010713,2025-06-26,North,treatment,0,0.0,287,0
O010714,2025-06-26,North,treatment,0,0.0,246,1
O010715,2025-06-26,West,control,1,41.14,239,1
O010716,2025-06-26,North,treatment,1,22.48,265,1
O010717,2025-06-26,South,treatment,0,0.0,269,0
O010718,2025-06-26,West,control,0,0.0,307,0
O010719,2025-06-26,North,control,0,0.0,333,0
O010720,2025-06-26,South,control,0,0.0,281,0
O010721,2025-06-26,South,treatment,0,0.0,249,1
O010722,2025-06-26,North,control,0,0.0,331,1
O010723,2025-06-26,North,treatment,0,0.0,333,1
O010724,2025-06-26,North,control,0,0.0,292,0
O010725,2025-06-26,West,treatment,0,0.0,304,0
O010726,2025-06-26,North,control,1,1.66,271,0
O010727,2025-06-26,North,treatment,0,0.0,310,0
O010728,2025-06-26,North,treatment,0,0.0,270,0
O010729,2025-06-26,North,control,0,0.0,328,1
O010730,2025-06-26,North,treatment,0,0.0,242,1
O010731,2025-06-26,North,treatment,0,0.0,248,1
O010732,2025-06-26,North,treatment,0,0.0,247,0
O010733,2025-06-26,West,treatment,0,0.0,252,1
O010734,2025-06-26,North,treatment,0,0.0,209,0
O010735,2025-06-26,North,control,0,0.0,326,0
O010736,2025-06-26,North,control,0,0.0,308,1
O010737,2025-06-26,North,treatment,1,8.12,260,1
O010738,2025-06-26,North,treatment,1,43.39,245,0
O010739,2025-06-26,North,treatment,0,0.0,229,0
O010740,2025-06-26,North,treatment,1,43.56,301,1
O010741,2025-06-26,West,control,1,13.65,282,1
O010742,2025-06-26,North,treatment,0,0.0,249,1
O010743,2025-06-26,West,control,1,41.22,325,1
O010744,2025-06-26,North,treatment,0,0.0,241,0
O010745,2025-06-26,West,control,0,0.0,295,0
O010746,2025-06-26,South,treatment,0,0.0,234,1
O010747,2025-06-26,West,control,0,0.0,317,0
O010748,2025-06-26,North,control,0,0.0,231,0
O010749,2025-06-26,North,treatment,0,0.0,217,1
O010750,2025-06-26,North,control,1,52.99,297,1
O010751,2025-06-26,South,treatment,0,0.0,288,1
O010752,2025-06-26,South,control,0,0.0,311,1
O010753,2025-06-26,South,control,0,0.0,292,1
O010754,2025-06-26,West,control,0,0.0,320,1
O010755,2025-06-26,North,treatment,0,0.0,212,1
O010756,2025-06-26,North,treatment,0,0.0,264,1
